"lats","longs"
49.31616,-122.89956
49.31615,-122.89964
49.31617,-122.8997
49.31621,-122.89976
49.31623,-122.89985
49.31624,-122.89993
49.31624,-122.9
49.31628,-122.90006
49.31634,-122.90014
49.31636,-122.90022
49.31637,-122.9003
49.31639,-122.90039
49.31641,-122.90046
49.31641,-122.90053
49.31642,-122.90059
49.31644,-122.90068
49.31643,-122.9008
49.31641,-122.90087
49.31641,-122.90095
49.31643,-122.90103
49.31644,-122.90111
49.31642,-122.90119
49.31641,-122.90127
49.31641,-122.90133
49.31641,-122.90141
49.31641,-122.90149
49.31639,-122.90157
49.31637,-122.90165
49.31635,-122.90172
49.31629,-122.90182
49.31625,-122.90188
49.31624,-122.90196
49.31622,-122.90203
49.31621,-122.9021
49.31617,-122.90216
49.31608,-122.90218
49.31603,-122.90221
49.31601,-122.90228
49.31598,-122.90237
49.31595,-122.90249
49.31591,-122.90253
49.31587,-122.90257
49.31582,-122.90262
49.31578,-122.90267
49.31571,-122.90276
49.31567,-122.90283
49.31561,-122.90284
49.31553,-122.90287
49.31549,-122.90292
49.31541,-122.90301
49.31535,-122.90304
49.31531,-122.90308
49.31526,-122.9031
49.31516,-122.90311
49.31511,-122.90313
49.31504,-122.90323
49.31503,-122.9033
49.31504,-122.90346
49.31502,-122.90355
49.31499,-122.90362
49.31497,-122.90371
49.31497,-122.90378
49.31494,-122.90386
49.3149,-122.90399
49.3149,-122.90407
49.3149,-122.90415
49.3149,-122.90422
49.31489,-122.90431
49.31486,-122.90439
49.31483,-122.90446
49.31485,-122.90454
49.31487,-122.9046
49.31488,-122.90467
49.31489,-122.90475
49.31491,-122.90483
49.31494,-122.90488
49.31499,-122.90492
49.315,-122.90501
49.31501,-122.90509
49.31502,-122.90515
49.31502,-122.90531
49.31495,-122.90562
49.31498,-122.90569
49.31497,-122.90577
49.31496,-122.90586
49.31489,-122.90581
49.31485,-122.90578
49.31484,-122.90585
49.31484,-122.90597
49.31485,-122.90605
49.31482,-122.90612
49.31476,-122.90622
49.31474,-122.90629
49.31473,-122.90636
49.31471,-122.90642
49.3147,-122.90656
49.31471,-122.90664
49.31473,-122.90672
49.31474,-122.90681
49.31476,-122.90689
49.31476,-122.90697
49.31475,-122.90705
49.31474,-122.90712
49.31473,-122.90719
49.31475,-122.90726
49.31476,-122.90733
49.31477,-122.90741
49.31473,-122.90753
49.31472,-122.90761
49.31471,-122.90768
49.31472,-122.90775
49.31473,-122.90783
49.3147,-122.90789
49.31468,-122.90795
49.31465,-122.90802
49.31462,-122.90808
49.31457,-122.90815
49.3145,-122.90823
49.31445,-122.90827
49.31438,-122.90836
49.31429,-122.90838
49.31424,-122.90839
49.31419,-122.90842
49.31413,-122.90844
49.31407,-122.90848
49.31399,-122.90849
49.31393,-122.90848
49.31388,-122.90847
49.3138,-122.90845
49.31375,-122.90846
49.31371,-122.9085
49.31365,-122.9085
49.31361,-122.9085
49.31357,-122.90855
49.31351,-122.90865
49.31346,-122.90871
49.31342,-122.90875
49.31337,-122.90879
49.31333,-122.90884
49.3133,-122.9089
49.31329,-122.90897
49.31326,-122.90904
49.31323,-122.90908
49.31318,-122.90912
49.31314,-122.90918
49.31313,-122.90925
49.31311,-122.90932
49.31306,-122.90938
49.31302,-122.9094
49.31297,-122.90946
49.31294,-122.90952
49.3129,-122.90956
49.31288,-122.90964
49.31286,-122.9097
49.31281,-122.90983
49.31279,-122.9099
49.31272,-122.90996
49.31268,-122.90998
49.31259,-122.91001
49.31254,-122.91003
49.31249,-122.91004
49.31241,-122.90997
49.31242,-122.90989
49.31246,-122.90978
49.31249,-122.90971
49.31253,-122.90965
49.31256,-122.90957
49.31259,-122.90951
49.31261,-122.90943
49.31264,-122.90936
49.31266,-122.9093
49.31268,-122.90923
49.31271,-122.90916
49.31272,-122.90906
49.31271,-122.90899
49.31273,-122.90892
49.31275,-122.90885
49.31276,-122.90876
49.31274,-122.90864
49.31273,-122.90855
49.31271,-122.90849
49.31273,-122.90836
49.31274,-122.90822
49.31276,-122.90814
49.31279,-122.9081
49.31283,-122.90803
49.31285,-122.90798
49.31289,-122.90791
49.31291,-122.90784
49.31291,-122.90776
49.31292,-122.90769
