"lats","longs"
49.37437,-123.08067
49.3744,-123.08071
49.37444,-123.08068
49.37447,-123.08066
49.37452,-123.08066
49.37455,-123.08065
49.37459,-123.08064
49.37462,-123.08063
49.37466,-123.08065
49.37469,-123.08067
49.3747,-123.08071
49.37473,-123.08074
49.37476,-123.08077
49.37478,-123.0808
49.37481,-123.08082
49.37485,-123.08084
49.37488,-123.08088
49.37491,-123.08091
49.37494,-123.08094
49.37497,-123.08093
49.375,-123.08093
49.37503,-123.08092
49.37506,-123.0809
49.37509,-123.08087
49.37512,-123.08085
49.37516,-123.08085
49.3752,-123.08084
49.37523,-123.08083
49.37527,-123.08079
49.3753,-123.08075
49.37533,-123.08077
49.37537,-123.08079
49.3754,-123.08081
49.37544,-123.08082
49.37547,-123.08083
49.37549,-123.08085
49.3755,-123.08089
49.37553,-123.08089
49.3756,-123.08094
49.37563,-123.08098
49.37566,-123.08102
49.37571,-123.08103
49.37575,-123.08104
49.37579,-123.08107
49.3758,-123.08113
49.37596,-123.08114
49.376,-123.08113
49.37602,-123.0811
49.37604,-123.08115
49.37606,-123.08119
49.37609,-123.08121
49.37613,-123.08121
49.37617,-123.08123
49.37621,-123.08121
49.37624,-123.08118
49.37628,-123.08117
49.37631,-123.08113
49.37634,-123.08109
49.37637,-123.08107
49.3764,-123.08106
49.37643,-123.08104
49.37649,-123.08103
49.37653,-123.08102
49.37657,-123.08103
49.3766,-123.08105
49.37664,-123.08107
49.37667,-123.08108
49.3767,-123.08108
49.37674,-123.08107
49.37676,-123.08111
49.37678,-123.08115
49.3768,-123.08118
49.37683,-123.0812
49.37686,-123.08119
49.37689,-123.08121
49.37692,-123.08124
49.37694,-123.08127
49.37697,-123.0813
49.37701,-123.08133
49.37703,-123.08137
49.37706,-123.08141
49.37709,-123.08144
49.37712,-123.08148
49.37725,-123.08156
49.37729,-123.08161
49.37737,-123.08175
49.37739,-123.08182
49.37738,-123.0819
49.37737,-123.08194
49.37736,-123.08199
49.37734,-123.08205
49.37734,-123.08211
49.37737,-123.08217
49.37742,-123.0822
49.37757,-123.08231
49.37761,-123.08231
49.37763,-123.08228
49.37766,-123.08224
49.3777,-123.08221
49.37773,-123.08222
49.37777,-123.08223
49.3778,-123.08226
49.37783,-123.0823
49.37787,-123.08232
49.37789,-123.08251
49.37792,-123.08256
49.37796,-123.08258
49.37799,-123.08259
49.37802,-123.08262
49.37807,-123.08265
49.3781,-123.08266
49.37814,-123.08268
49.37818,-123.08269
49.37822,-123.08269
49.37825,-123.08271
49.37829,-123.08272
49.37831,-123.08278
49.37834,-123.08281
49.37837,-123.08285
49.37839,-123.0829
49.37842,-123.08293
49.37845,-123.08295
49.37847,-123.08293
49.37851,-123.08295
49.37853,-123.08298
49.37856,-123.08302
49.3786,-123.08305
49.37863,-123.08309
49.37866,-123.08312
49.37869,-123.08313
49.37875,-123.08313
49.37879,-123.08313
49.37881,-123.08315
49.37884,-123.0832
49.37885,-123.08326
49.37886,-123.08332
49.3789,-123.08335
49.37896,-123.08335
49.37898,-123.08332
49.379,-123.08328
49.37903,-123.08325
49.37903,-123.08317
49.37903,-123.08306
49.37904,-123.08298
49.37906,-123.08295
49.37908,-123.0829
49.37911,-123.08288
49.37914,-123.08287
49.37917,-123.08282
49.3792,-123.08279
49.37923,-123.08281
49.37925,-123.08283
49.37927,-123.08286
49.37929,-123.0829
49.37931,-123.08293
49.37934,-123.08298
49.37935,-123.08304
49.37934,-123.08311
49.37937,-123.08306
49.37936,-123.083
49.37938,-123.08293
49.37938,-123.08285
49.37941,-123.08282
49.37944,-123.0828
49.37949,-123.08279
49.37954,-123.08279
49.37958,-123.0828
49.37961,-123.08283
49.37965,-123.08285
49.37969,-123.08284
49.37983,-123.08282
49.37986,-123.08279
49.37988,-123.08274
49.3799,-123.08269
49.37992,-123.08264
49.37993,-123.08258
49.37993,-123.08252
49.37995,-123.08246
49.37997,-123.08242
49.37999,-123.08239
49.38003,-123.08237
49.38005,-123.08234
49.38009,-123.08231
49.38011,-123.08228
49.38014,-123.08225
49.38016,-123.08222
49.38018,-123.08219
49.38021,-123.08216
49.38025,-123.08208
49.38027,-123.08198
49.38028,-123.08192
49.38028,-123.08187
49.3803,-123.08183
49.38032,-123.08178
49.38034,-123.08174
49.38035,-123.0817
49.38037,-123.08165
49.38039,-123.08161
49.38042,-123.08155
49.38044,-123.08151
49.38046,-123.08146
49.38048,-123.08139
49.3805,-123.08135
49.38053,-123.08132
49.38059,-123.08126
49.38062,-123.08119
49.38064,-123.08114
49.38065,-123.0811
49.38067,-123.08105
49.38067,-123.08099
49.38068,-123.08094
49.38069,-123.0809
49.38072,-123.08082
49.38074,-123.08077
49.38076,-123.08073
49.3808,-123.08072
49.38083,-123.08072
49.38086,-123.08071
49.38089,-123.08069
49.38092,-123.08067
49.38096,-123.08065
49.38099,-123.08062
49.38102,-123.08059
49.38104,-123.08056
49.38107,-123.08054
49.38111,-123.08051
49.38115,-123.08046
49.3812,-123.08043
49.38123,-123.08041
49.38127,-123.08037
49.3813,-123.08036
49.38134,-123.08036
49.38137,-123.08035
49.3814,-123.08034
49.38143,-123.08032
49.38146,-123.0803
49.38149,-123.08028
49.38152,-123.08027
49.38158,-123.08024
49.38162,-123.08023
49.38165,-123.08022
49.38169,-123.08022
49.38172,-123.08021
49.38176,-123.08021
49.3818,-123.08019
49.38188,-123.08031
49.38189,-123.08039
49.3819,-123.08046
49.38193,-123.08049
49.38196,-123.08051
49.382,-123.08051
49.38204,-123.0805
49.38208,-123.08048
49.38211,-123.08045
49.38214,-123.08043
49.38217,-123.08041
49.38221,-123.08038
49.38226,-123.08033
49.38228,-123.0803
49.3823,-123.08027
49.38233,-123.08024
49.38235,-123.08021
49.38236,-123.08025
49.38234,-123.08029
49.38232,-123.08033
49.38229,-123.08037
49.38228,-123.08041
49.38224,-123.08044
49.38222,-123.08047
49.38217,-123.08052
49.38217,-123.08056
49.3822,-123.08058
49.38223,-123.08058
49.38226,-123.08058
49.38229,-123.08056
49.38232,-123.08052
49.38233,-123.08048
49.38236,-123.08043
49.38237,-123.08039
49.38239,-123.08034
49.3824,-123.08029
49.38243,-123.08026
49.38247,-123.08021
49.3825,-123.08019
49.38253,-123.08018
49.38266,-123.08018
49.38271,-123.08017
49.38274,-123.08016
49.3828,-123.08
49.38281,-123.07977
49.38283,-123.0797
49.38284,-123.07965
49.38286,-123.07961
49.38289,-123.07959
49.38292,-123.07957
49.38295,-123.07957
49.38299,-123.0795
49.38301,-123.07945
49.38304,-123.07942
49.38306,-123.0794
49.38308,-123.07937
49.3831,-123.07932
49.3831,-123.07927
49.38311,-123.07921
49.38311,-123.07915
49.3831,-123.0791
49.3831,-123.07902
49.38313,-123.07893
49.38318,-123.07886
49.38316,-123.07878
49.38315,-123.07873
49.38315,-123.07869
49.38313,-123.07865
49.38311,-123.07859
49.3831,-123.07854
49.38309,-123.0785
49.38308,-123.07845
49.38307,-123.07841
49.38307,-123.07835
49.38308,-123.07829
49.38311,-123.07825
49.38317,-123.07822
49.38323,-123.07819
49.38326,-123.07819
49.38329,-123.07821
49.38332,-123.07823
49.38335,-123.07824
49.38338,-123.07826
49.38341,-123.07828
49.38343,-123.0783
49.38347,-123.07832
49.38358,-123.07841
49.38361,-123.07845
49.38364,-123.07848
49.38379,-123.07845
49.38383,-123.07845
49.38387,-123.07846
49.38391,-123.07846
49.38398,-123.07849
49.38402,-123.07848
49.38399,-123.07846
49.38402,-123.0786
49.38406,-123.07865
49.38409,-123.07868
49.38412,-123.07871
49.38423,-123.07874
49.38427,-123.07876
49.3843,-123.07878
49.38432,-123.0788
49.38435,-123.07882
49.38438,-123.07883
49.38448,-123.07876
49.38463,-123.07882
49.38476,-123.07879
49.38479,-123.07874
49.38482,-123.07871
49.38485,-123.07869
49.38492,-123.07871
49.38496,-123.07876
49.3851,-123.0788
49.38516,-123.07882
49.38519,-123.07884
49.38522,-123.07886
49.38526,-123.07891
49.38529,-123.07896
49.3854,-123.07905
49.38545,-123.0791
49.38553,-123.07913
49.38557,-123.07914
49.38561,-123.07914
49.38564,-123.07914
49.38575,-123.07911
49.38579,-123.0791
49.38583,-123.07907
49.38586,-123.07905
49.38589,-123.07902
49.38593,-123.07899
49.38597,-123.07896
49.38611,-123.07889
49.38617,-123.07885
49.3862,-123.07882
49.38622,-123.07879
49.38625,-123.07874
49.38627,-123.0787
49.38641,-123.07856
49.38646,-123.07835
49.38659,-123.07828
49.38668,-123.07804
49.38676,-123.07799
49.3868,-123.07798
49.38685,-123.07797
49.38695,-123.07797
49.38699,-123.07799
49.38702,-123.07796
49.38714,-123.07784
49.38719,-123.0778
49.38723,-123.0778
49.38726,-123.07783
49.38729,-123.07786
49.38733,-123.07789
49.38749,-123.07785
49.38756,-123.07782
49.3876,-123.07781
49.38763,-123.0778
49.38777,-123.0778
49.38793,-123.07772
49.38799,-123.07769
49.38803,-123.07767
49.38806,-123.07765
49.38809,-123.07763
49.38813,-123.0776
49.38822,-123.07754
49.38826,-123.07752
49.38829,-123.07751
49.38833,-123.07751
49.38851,-123.07752
49.38856,-123.07756
49.38859,-123.07759
49.38863,-123.07762
49.38872,-123.07766
49.38874,-123.07768
49.38877,-123.07767
